"","Year","Month","Day","variable","value"
"4520",2007,6,27,"ACandHS",7270
"4521",2007,6,28,"ACandHS",9541
"4522",2007,6,29,"ACandHS",6797
"4523",2007,6,30,"ACandHS",8376
"4524",2007,7,1,"ACandHS",4690
"4525",2007,7,2,"ACandHS",3445
"4526",2007,7,3,"ACandHS",4695
"4527",2007,7,4,"ACandHS",5632
"4528",2007,7,5,"ACandHS",3973
"4529",2007,7,6,"ACandHS",4005
"4530",2007,7,7,"ACandHS",10177
"4531",2007,7,8,"ACandHS",5277
"4532",2007,7,9,"ACandHS",9386
"4533",2007,7,10,"ACandHS",4631
"4534",2007,7,11,"ACandHS",5284
"4535",2007,7,12,"ACandHS",6419
"4536",2007,7,13,"ACandHS",4427
"4537",2007,7,14,"ACandHS",6604
"4538",2007,7,15,"ACandHS",5585
"4539",2007,7,16,"ACandHS",4176
"4540",2007,7,17,"ACandHS",3335
"4541",2007,7,18,"ACandHS",4628
"4542",2007,7,19,"ACandHS",3130
"4543",2007,7,20,"ACandHS",4765
"4544",2007,7,21,"ACandHS",7756
"4545",2007,7,22,"ACandHS",5573
"4546",2007,7,23,"ACandHS",3847
"4547",2007,7,24,"ACandHS",5599
"4548",2007,7,25,"ACandHS",2333
"4549",2007,7,26,"ACandHS",4346
"4550",2007,7,27,"ACandHS",7157
"4551",2007,7,28,"ACandHS",6559
"4552",2007,7,29,"ACandHS",1288
"4553",2007,7,30,"ACandHS",2528
"4554",2007,7,31,"ACandHS",3575
"4555",2007,8,1,"ACandHS",9812
"4556",2007,8,2,"ACandHS",6869
"4557",2007,8,3,"ACandHS",9139
"4558",2007,8,4,"ACandHS",7966
"4559",2007,8,5,"ACandHS",6647
"4560",2007,8,6,"ACandHS",7985
"4561",2007,8,7,"ACandHS",9042
"4562",2007,8,8,"ACandHS",9660
"4563",2007,8,9,"ACandHS",6646
"4564",2007,8,10,"ACandHS",8287
"4565",2007,8,11,"ACandHS",10339
"4566",2007,8,12,"ACandHS",8582
"4567",2007,8,13,"ACandHS",11101
"4568",2007,8,14,"ACandHS",6256
"4569",2007,8,15,"ACandHS",9787
"4570",2007,8,16,"ACandHS",7476
"4571",2007,8,17,"ACandHS",7769
"4572",2007,8,18,"ACandHS",1830
"4573",2007,8,19,"ACandHS",5989
"4574",2007,8,20,"ACandHS",7383
"4575",2007,8,21,"ACandHS",3296
"4576",2007,8,22,"ACandHS",7241
"4577",2007,8,23,"ACandHS",5342
"4578",2007,8,24,"ACandHS",9944
"4579",2007,8,25,"ACandHS",5678
"4580",2007,8,26,"ACandHS",5658
"4581",2007,8,27,"ACandHS",6344
"4582",2007,8,28,"ACandHS",5483
"4583",2007,8,29,"ACandHS",4932
"4584",2007,8,30,"ACandHS",4221
"4585",2007,8,31,"ACandHS",8738
"4586",2007,9,1,"ACandHS",9733
"4587",2007,9,2,"ACandHS",8806
"4588",2007,9,3,"ACandHS",5323
"4589",2007,9,4,"ACandHS",9821
"4590",2007,9,5,"ACandHS",6705
"4591",2007,9,6,"ACandHS",3461
"4592",2007,9,7,"ACandHS",9388
"4593",2007,9,8,"ACandHS",9164
"4594",2007,9,9,"ACandHS",9233
"4595",2007,9,10,"ACandHS",5613
"4596",2007,9,11,"ACandHS",5792
"4597",2007,9,12,"ACandHS",7755
"4598",2007,9,13,"ACandHS",3853
"4599",2007,9,14,"ACandHS",5804
"4600",2007,9,15,"ACandHS",6464
"4601",2007,9,16,"ACandHS",9310
"4602",2007,9,17,"ACandHS",6279
"4603",2007,9,18,"ACandHS",5425
"4604",2007,9,19,"ACandHS",7937
"4605",2007,9,20,"ACandHS",9996
"4606",2007,9,21,"ACandHS",6316
"4607",2007,9,22,"ACandHS",7688
"4608",2007,9,23,"ACandHS",7382
"4609",2007,9,24,"ACandHS",7955
"4610",2007,9,25,"ACandHS",9820
"4611",2007,9,26,"ACandHS",5695
"4612",2007,9,27,"ACandHS",7324
"4613",2007,9,28,"ACandHS",9952
"4614",2007,9,29,"ACandHS",8190
"4615",2007,9,30,"ACandHS",10225
"4616",2007,10,1,"ACandHS",5960
"4617",2007,10,2,"ACandHS",12815
"4618",2007,10,3,"ACandHS",3692
"4619",2007,10,4,"ACandHS",9710
"4620",2007,10,5,"ACandHS",9425
"4621",2007,10,6,"ACandHS",9666
"4622",2007,10,7,"ACandHS",10886
"4623",2007,10,8,"ACandHS",5082
"4624",2007,10,9,"ACandHS",9290
"4625",2007,10,10,"ACandHS",3345
"4626",2007,10,11,"ACandHS",7806
"4627",2007,10,12,"ACandHS",11659
"4628",2007,10,13,"ACandHS",8463
"4629",2007,10,14,"ACandHS",7126
"4630",2007,10,15,"ACandHS",7654
"4631",2007,10,16,"ACandHS",9876
"4632",2007,10,17,"ACandHS",8968
"4633",2007,10,18,"ACandHS",9864
"4634",2007,10,19,"ACandHS",11648
"4635",2007,10,20,"ACandHS",13225
"4636",2007,10,21,"ACandHS",7313
"4637",2007,10,22,"ACandHS",13027
"4638",2007,10,23,"ACandHS",10680
"4639",2007,10,24,"ACandHS",9115
"4640",2007,10,25,"ACandHS",7385
"4641",2007,10,26,"ACandHS",5766
"4642",2007,10,27,"ACandHS",8949
"4643",2007,10,28,"ACandHS",1765
"4644",2007,10,29,"ACandHS",2749
"4645",2007,10,30,"ACandHS",4256
"4646",2007,10,31,"ACandHS",8915
"4647",2007,11,1,"ACandHS",1991
"4648",2007,11,2,"ACandHS",12245
"4649",2007,11,3,"ACandHS",1936
"4650",2007,11,4,"ACandHS",7068
"4651",2007,11,5,"ACandHS",6583
"4652",2007,11,6,"ACandHS",10690
"4653",2007,11,7,"ACandHS",6374
"4654",2007,11,8,"ACandHS",6500
"4655",2007,11,9,"ACandHS",15375
"4656",2007,11,10,"ACandHS",13767
"4657",2007,11,11,"ACandHS",6024
"4658",2007,11,12,"ACandHS",13281
"4659",2007,11,13,"ACandHS",11076
"4660",2007,11,14,"ACandHS",16345
"4661",2007,11,15,"ACandHS",7503
"4662",2007,11,16,"ACandHS",13564
"4663",2007,11,17,"ACandHS",14990
"4664",2007,11,18,"ACandHS",7066
"4665",2007,11,19,"ACandHS",10750
"4666",2007,11,20,"ACandHS",11026
"4667",2007,11,21,"ACandHS",9473
"4668",2007,11,22,"ACandHS",9001
"4669",2007,11,23,"ACandHS",13685
"4670",2007,11,24,"ACandHS",13451
"4671",2007,11,25,"ACandHS",5678
"4672",2007,11,26,"ACandHS",8926
"4673",2007,11,27,"ACandHS",15111
"4674",2007,11,28,"ACandHS",7810
"4675",2007,11,29,"ACandHS",8818
"4676",2007,11,30,"ACandHS",13601
"4677",2007,12,1,"ACandHS",17847
"4678",2007,12,2,"ACandHS",10636
"4679",2007,12,3,"ACandHS",10428
"4680",2007,12,4,"ACandHS",8561
"4681",2007,12,5,"ACandHS",10919
"4682",2007,12,6,"ACandHS",11908
"4683",2007,12,7,"ACandHS",10263
"4684",2007,12,8,"ACandHS",12283
"4685",2007,12,9,"ACandHS",8728
"4686",2007,12,10,"ACandHS",8281
"4687",2007,12,11,"ACandHS",12740
"4688",2007,12,12,"ACandHS",7759
"4689",2007,12,13,"ACandHS",8911
"4690",2007,12,14,"ACandHS",12941
"4691",2007,12,15,"ACandHS",14313
"4692",2007,12,16,"ACandHS",12929
"4693",2007,12,17,"ACandHS",10567
"4694",2007,12,18,"ACandHS",11093
"4695",2007,12,19,"ACandHS",11679
"4696",2007,12,20,"ACandHS",13592
"4697",2007,12,21,"ACandHS",12251
"4698",2007,12,22,"ACandHS",12673
"4699",2007,12,23,"ACandHS",11962
"4700",2007,12,24,"ACandHS",14350
"4701",2007,12,25,"ACandHS",9084
"4702",2007,12,26,"ACandHS",9480
"4703",2007,12,27,"ACandHS",7960
"4704",2007,12,28,"ACandHS",15823
"4705",2007,12,29,"ACandHS",14906
"4706",2007,12,30,"ACandHS",13485
"4707",2007,12,31,"ACandHS",14071
"4708",2008,1,1,"ACandHS",12355
"4709",2008,1,2,"ACandHS",8987
"4710",2008,1,3,"ACandHS",6671
"4711",2008,1,4,"ACandHS",11752
"4712",2008,1,5,"ACandHS",14591
"4713",2008,1,6,"ACandHS",7824
"4714",2008,1,7,"ACandHS",10294
"4715",2008,1,8,"ACandHS",9793
"4716",2008,1,9,"ACandHS",8963
"4717",2008,1,10,"ACandHS",9992
"4718",2008,1,11,"ACandHS",7997
"4719",2008,1,12,"ACandHS",11116
"4720",2008,1,13,"ACandHS",9379
"4721",2008,1,14,"ACandHS",9738
"4722",2008,1,15,"ACandHS",14512
"4723",2008,1,16,"ACandHS",9391
"4724",2008,1,17,"ACandHS",8657
"4725",2008,1,18,"ACandHS",14983
"4726",2008,1,19,"ACandHS",8015
"4727",2008,1,20,"ACandHS",4940
"4728",2008,1,21,"ACandHS",10447
"4729",2008,1,22,"ACandHS",7552
"4730",2008,1,23,"ACandHS",13359
"4731",2008,1,24,"ACandHS",5935
"4732",2008,1,25,"ACandHS",11409
"4733",2008,1,26,"ACandHS",15606
"4734",2008,1,27,"ACandHS",7367
"4735",2008,1,28,"ACandHS",12792
"4736",2008,1,29,"ACandHS",11077
"4737",2008,1,30,"ACandHS",7261
"4738",2008,1,31,"ACandHS",9437
"4739",2008,2,1,"ACandHS",7241
"4740",2008,2,2,"ACandHS",15206
"4741",2008,2,3,"ACandHS",8452
"4742",2008,2,4,"ACandHS",9531
"4743",2008,2,5,"ACandHS",13717
"4744",2008,2,6,"ACandHS",8428
"4745",2008,2,7,"ACandHS",8089
"4746",2008,2,8,"ACandHS",9563
"4747",2008,2,9,"ACandHS",10293
"4748",2008,2,10,"ACandHS",10128
"4749",2008,2,11,"ACandHS",8930
"4750",2008,2,12,"ACandHS",12138
"4751",2008,2,13,"ACandHS",7568
"4752",2008,2,14,"ACandHS",9299
"4753",2008,2,15,"ACandHS",13417
"4754",2008,2,16,"ACandHS",11599
"4755",2008,2,17,"ACandHS",6049
"4756",2008,2,18,"ACandHS",10345
"4757",2008,2,19,"ACandHS",11200
"4758",2008,2,20,"ACandHS",7704
"4759",2008,2,21,"ACandHS",8523
"4760",2008,2,22,"ACandHS",10101
"4761",2008,2,23,"ACandHS",10074
"4762",2008,2,24,"ACandHS",11447
"4763",2008,2,25,"ACandHS",1856
"4764",2008,2,26,"ACandHS",2013
"4765",2008,2,27,"ACandHS",2969
"4766",2008,2,28,"ACandHS",2028
"4767",2008,2,29,"ACandHS",8062
"4768",2008,3,1,"ACandHS",2724
"4769",2008,3,2,"ACandHS",2565
"4770",2008,3,3,"ACandHS",1755
"4771",2008,3,4,"ACandHS",9415
"4772",2008,3,5,"ACandHS",5529
"4773",2008,3,6,"ACandHS",6965
"4774",2008,3,7,"ACandHS",9033
"4775",2008,3,8,"ACandHS",8435
"4776",2008,3,9,"ACandHS",4155
"4777",2008,3,10,"ACandHS",8660
"4778",2008,3,11,"ACandHS",12936
"4779",2008,3,12,"ACandHS",11042
"4780",2008,3,13,"ACandHS",5464
"4781",2008,3,14,"ACandHS",14476
"4782",2008,3,15,"ACandHS",5910
"4783",2008,3,16,"ACandHS",11286
"4784",2008,3,17,"ACandHS",9346
"4785",2008,3,18,"ACandHS",12544
"4786",2008,3,19,"ACandHS",6154
"4787",2008,3,20,"ACandHS",6670
"4788",2008,3,21,"ACandHS",13275
"4789",2008,3,22,"ACandHS",12405
"4790",2008,3,23,"ACandHS",13878
"4791",2008,3,24,"ACandHS",7026
"4792",2008,3,25,"ACandHS",13494
"4793",2008,3,26,"ACandHS",7547
"4794",2008,3,27,"ACandHS",9022
"4795",2008,3,28,"ACandHS",11581
"4796",2008,3,29,"ACandHS",17240
"4797",2008,3,30,"ACandHS",9769
"4798",2008,3,31,"ACandHS",9387
"4799",2008,4,1,"ACandHS",14515
"4800",2008,4,2,"ACandHS",7989
"4801",2008,4,3,"ACandHS",6901
"4802",2008,4,4,"ACandHS",13246
"4803",2008,4,5,"ACandHS",13644
"4804",2008,4,6,"ACandHS",7552
"4805",2008,4,7,"ACandHS",9466
"4806",2008,4,8,"ACandHS",17519
"4807",2008,4,9,"ACandHS",9003
"4808",2008,4,10,"ACandHS",6527
"4809",2008,4,11,"ACandHS",14522
"4810",2008,4,12,"ACandHS",15225
"4811",2008,4,13,"ACandHS",13007
"4812",2008,4,14,"ACandHS",11197
"4813",2008,4,15,"ACandHS",9874
"4814",2008,4,16,"ACandHS",11322
"4815",2008,4,17,"ACandHS",8638
"4816",2008,4,18,"ACandHS",10921
"4817",2008,4,19,"ACandHS",14722
"4818",2008,4,20,"ACandHS",10401
"4819",2008,4,21,"ACandHS",6788
"4820",2008,4,22,"ACandHS",10603
"4821",2008,4,23,"ACandHS",8406
"4822",2008,4,24,"ACandHS",5296
"4823",2008,4,25,"ACandHS",9400
"4824",2008,4,26,"ACandHS",3586
"4825",2008,4,27,"ACandHS",5488
"4826",2008,4,28,"ACandHS",2786
"4827",2008,4,29,"ACandHS",10481
"4828",2008,4,30,"ACandHS",6653
"4829",2008,5,1,"ACandHS",2586
"4830",2008,5,2,"ACandHS",8687
"4831",2008,5,3,"ACandHS",6535
"4832",2008,5,4,"ACandHS",5464
"4833",2008,5,5,"ACandHS",10197
"4834",2008,5,6,"ACandHS",12200
"4835",2008,5,7,"ACandHS",6649
"4836",2008,5,8,"ACandHS",12717
"4837",2008,5,9,"ACandHS",11904
"4838",2008,5,10,"ACandHS",11714
"4839",2008,5,11,"ACandHS",6930
"4840",2008,5,12,"ACandHS",11959
"4841",2008,5,13,"ACandHS",8370
"4842",2008,5,14,"ACandHS",9716
"4843",2008,5,15,"ACandHS",6820
"4844",2008,5,16,"ACandHS",8957
"4845",2008,5,17,"ACandHS",12472
"4846",2008,5,18,"ACandHS",8626
"4847",2008,5,19,"ACandHS",7503
"4848",2008,5,20,"ACandHS",11977
"4849",2008,5,21,"ACandHS",9251
"4850",2008,5,22,"ACandHS",6475
"4851",2008,5,23,"ACandHS",14734
"4852",2008,5,24,"ACandHS",12833
"4853",2008,5,25,"ACandHS",6016
"4854",2008,5,26,"ACandHS",9284
"4855",2008,5,27,"ACandHS",11478
"4856",2008,5,28,"ACandHS",6709
"4857",2008,5,29,"ACandHS",8703
"4858",2008,5,30,"ACandHS",11298
"4859",2008,5,31,"ACandHS",11858
"4860",2008,6,1,"ACandHS",11307
"4861",2008,6,2,"ACandHS",6341
"4862",2008,6,3,"ACandHS",9265
"4863",2008,6,4,"ACandHS",6508
"4864",2008,6,5,"ACandHS",8781
"4865",2008,6,6,"ACandHS",7871
"4866",2008,6,7,"ACandHS",14593
"4867",2008,6,8,"ACandHS",9732
"4868",2008,6,9,"ACandHS",7921
"4869",2008,6,10,"ACandHS",8992
"4870",2008,6,11,"ACandHS",7566
"4871",2008,6,12,"ACandHS",7246
"4872",2008,6,13,"ACandHS",10531
"4873",2008,6,14,"ACandHS",10681
"4874",2008,6,15,"ACandHS",11589
"4875",2008,6,16,"ACandHS",10012
"4876",2008,6,17,"ACandHS",10094
"4877",2008,6,18,"ACandHS",12687
"4878",2008,6,19,"ACandHS",10911
"4879",2008,6,20,"ACandHS",12417
"4880",2008,6,21,"ACandHS",12828
"4881",2008,6,22,"ACandHS",10652
"4882",2008,6,23,"ACandHS",10124
"4883",2008,6,24,"ACandHS",14271
"4884",2008,6,25,"ACandHS",9402
"4885",2008,6,26,"ACandHS",8971
"4886",2008,6,27,"ACandHS",10163
"4887",2008,6,28,"ACandHS",7932
"4888",2008,6,29,"ACandHS",3896
"4889",2008,6,30,"ACandHS",6819
"4890",2008,7,1,"ACandHS",8390
"4891",2008,7,2,"ACandHS",7002
"4892",2008,7,3,"ACandHS",7410
"4893",2008,7,4,"ACandHS",8302
"4894",2008,7,5,"ACandHS",8365
"4895",2008,7,6,"ACandHS",7536
"4896",2008,7,7,"ACandHS",7149
"4897",2008,7,8,"ACandHS",7592
"4898",2008,7,9,"ACandHS",7352
"4899",2008,7,10,"ACandHS",8186
"4900",2008,7,11,"ACandHS",9251
"4901",2008,7,12,"ACandHS",7231
"4902",2008,7,13,"ACandHS",7056
"4903",2008,7,14,"ACandHS",6436
"4904",2008,7,15,"ACandHS",8585
"4905",2008,7,16,"ACandHS",4978
"4906",2008,7,17,"ACandHS",8280
"4907",2008,7,18,"ACandHS",9260
"4908",2008,7,19,"ACandHS",7676
"4909",2008,7,20,"ACandHS",5457
"4910",2008,7,21,"ACandHS",9189
"4911",2008,7,22,"ACandHS",4886
"4912",2008,7,23,"ACandHS",6325
"4913",2008,7,24,"ACandHS",8344
"4914",2008,7,25,"ACandHS",6731
"4915",2008,7,26,"ACandHS",6243
"4916",2008,7,27,"ACandHS",8385
"4917",2008,7,28,"ACandHS",5963
"4918",2008,7,29,"ACandHS",5802
"4919",2008,7,30,"ACandHS",6278
"4920",2008,7,31,"ACandHS",7588
"4921",2008,8,1,"ACandHS",5091
"4922",2008,8,2,"ACandHS",3803
"4923",2008,8,3,"ACandHS",3926
"4924",2008,8,4,"ACandHS",4411
"4925",2008,8,5,"ACandHS",7118
"4926",2008,8,6,"ACandHS",2215
"4927",2008,8,7,"ACandHS",2357
"4928",2008,8,8,"ACandHS",1980
"4929",2008,8,9,"ACandHS",1902
"4930",2008,8,10,"ACandHS",1905
"4931",2008,8,11,"ACandHS",1880
"4932",2008,8,12,"ACandHS",1844
"4933",2008,8,13,"ACandHS",1789
"4934",2008,8,14,"ACandHS",1641
"4935",2008,8,15,"ACandHS",1691
"4936",2008,8,16,"ACandHS",1688
"4937",2008,8,17,"ACandHS",1710
"4938",2008,8,18,"ACandHS",1719
"4939",2008,8,19,"ACandHS",1697
"4940",2008,8,20,"ACandHS",1626
"4941",2008,8,21,"ACandHS",1577
"4942",2008,8,22,"ACandHS",1614
"4943",2008,8,23,"ACandHS",1485
"4944",2008,8,24,"ACandHS",1523
"4945",2008,8,25,"ACandHS",1436
"4946",2008,8,26,"ACandHS",1533
"4947",2008,8,27,"ACandHS",1539
"4948",2008,8,28,"ACandHS",1631
"4949",2008,8,29,"ACandHS",1599
"4950",2008,8,30,"ACandHS",1619
"4951",2008,8,31,"ACandHS",12136
"4952",2008,9,1,"ACandHS",10183
"4953",2008,9,2,"ACandHS",6648
"4954",2008,9,3,"ACandHS",10213
"4955",2008,9,4,"ACandHS",9408
"4956",2008,9,5,"ACandHS",6943
"4957",2008,9,6,"ACandHS",13400
"4958",2008,9,7,"ACandHS",5976
"4959",2008,9,8,"ACandHS",9559
"4960",2008,9,9,"ACandHS",7728
"4961",2008,9,10,"ACandHS",10281
"4962",2008,9,11,"ACandHS",7644
"4963",2008,9,12,"ACandHS",8738
"4964",2008,9,13,"ACandHS",11807
"4965",2008,9,14,"ACandHS",6538
"4966",2008,9,15,"ACandHS",10322
"4967",2008,9,16,"ACandHS",8249
"4968",2008,9,17,"ACandHS",9371
"4969",2008,9,18,"ACandHS",7991
"4970",2008,9,19,"ACandHS",12367
"4971",2008,9,20,"ACandHS",12477
"4972",2008,9,21,"ACandHS",8347
"4973",2008,9,22,"ACandHS",10227
"4974",2008,9,23,"ACandHS",7920
"4975",2008,9,24,"ACandHS",10548
"4976",2008,9,25,"ACandHS",8485
"4977",2008,9,26,"ACandHS",10890
"4978",2008,9,27,"ACandHS",12688
"4979",2008,9,28,"ACandHS",11242
"4980",2008,9,29,"ACandHS",10677
"4981",2008,9,30,"ACandHS",7415
"4982",2008,10,1,"ACandHS",10808
"4983",2008,10,2,"ACandHS",9060
"4984",2008,10,3,"ACandHS",9432
"4985",2008,10,4,"ACandHS",12573
"4986",2008,10,5,"ACandHS",6071
"4987",2008,10,6,"ACandHS",9562
"4988",2008,10,7,"ACandHS",9476
"4989",2008,10,8,"ACandHS",11650
"4990",2008,10,9,"ACandHS",11652
"4991",2008,10,10,"ACandHS",12046
"4992",2008,10,11,"ACandHS",11373
"4993",2008,10,12,"ACandHS",7171
"4994",2008,10,13,"ACandHS",9483
"4995",2008,10,14,"ACandHS",9939
"4996",2008,10,15,"ACandHS",9984
"4997",2008,10,16,"ACandHS",8438
"4998",2008,10,17,"ACandHS",9639
"4999",2008,10,18,"ACandHS",12146
"5000",2008,10,19,"ACandHS",4600
"5001",2008,10,20,"ACandHS",10475
"5002",2008,10,21,"ACandHS",11331
"5003",2008,10,22,"ACandHS",8487
"5004",2008,10,23,"ACandHS",10587
"5005",2008,10,24,"ACandHS",10284
"5006",2008,10,25,"ACandHS",14164
"5007",2008,10,26,"ACandHS",2013
"5008",2008,10,27,"ACandHS",1967
"5009",2008,10,28,"ACandHS",5090
"5010",2008,10,29,"ACandHS",4015
"5011",2008,10,30,"ACandHS",2619
"5012",2008,10,31,"ACandHS",10483
"5013",2008,11,1,"ACandHS",1939
"5014",2008,11,2,"ACandHS",2824
"5015",2008,11,3,"ACandHS",1892
"5016",2008,11,4,"ACandHS",4106
"5017",2008,11,5,"ACandHS",8362
"5018",2008,11,6,"ACandHS",6734
"5019",2008,11,7,"ACandHS",10421
"5020",2008,11,8,"ACandHS",6069
"5021",2008,11,9,"ACandHS",14348
"5022",2008,11,10,"ACandHS",10387
"5023",2008,11,11,"ACandHS",14651
"5024",2008,11,12,"ACandHS",9430
"5025",2008,11,13,"ACandHS",6315
"5026",2008,11,14,"ACandHS",9929
"5027",2008,11,15,"ACandHS",15635
"5028",2008,11,16,"ACandHS",8945
"5029",2008,11,17,"ACandHS",10590
"5030",2008,11,18,"ACandHS",11204
"5031",2008,11,19,"ACandHS",8704
"5032",2008,11,20,"ACandHS",7732
"5033",2008,11,21,"ACandHS",10396
"5034",2008,11,22,"ACandHS",8320
"5035",2008,11,23,"ACandHS",10290
"5036",2008,11,24,"ACandHS",13378
"5037",2008,11,25,"ACandHS",10471
"5038",2008,11,26,"ACandHS",10002
"5039",2008,11,27,"ACandHS",12440
"5040",2008,11,28,"ACandHS",11361
"5041",2008,11,29,"ACandHS",12386
"5042",2008,11,30,"ACandHS",11474
"5043",2008,12,1,"ACandHS",9013
"5044",2008,12,2,"ACandHS",11343
"5045",2008,12,3,"ACandHS",9664
"5046",2008,12,4,"ACandHS",11314
"5047",2008,12,5,"ACandHS",9852
"5048",2008,12,6,"ACandHS",9048
"5049",2008,12,7,"ACandHS",13627
"5050",2008,12,8,"ACandHS",13256
"5051",2008,12,9,"ACandHS",12886
"5052",2008,12,10,"ACandHS",12149
"5053",2008,12,11,"ACandHS",7979
"5054",2008,12,12,"ACandHS",12154
"5055",2008,12,13,"ACandHS",9271
"5056",2008,12,14,"ACandHS",5415
"5057",2008,12,15,"ACandHS",9668
"5058",2008,12,16,"ACandHS",11334
"5059",2008,12,17,"ACandHS",10813
"5060",2008,12,18,"ACandHS",11293
"5061",2008,12,19,"ACandHS",11773
"5062",2008,12,20,"ACandHS",12837
"5063",2008,12,21,"ACandHS",14816
"5064",2008,12,22,"ACandHS",10433
"5065",2008,12,23,"ACandHS",8326
"5066",2008,12,24,"ACandHS",9981
"5067",2008,12,25,"ACandHS",3598
"5068",2008,12,26,"ACandHS",7796
"5069",2008,12,27,"ACandHS",12209
"5070",2008,12,28,"ACandHS",5291
"5071",2008,12,29,"ACandHS",2480
"5072",2008,12,30,"ACandHS",7145
"5073",2008,12,31,"ACandHS",11860
"5074",2009,1,1,"ACandHS",2803
"5075",2009,1,2,"ACandHS",11841
"5076",2009,1,3,"ACandHS",10439
"5077",2009,1,4,"ACandHS",3245
"5078",2009,1,5,"ACandHS",8650
"5079",2009,1,6,"ACandHS",12462
"5080",2009,1,7,"ACandHS",9979
"5081",2009,1,8,"ACandHS",10075
"5082",2009,1,9,"ACandHS",9285
"5083",2009,1,10,"ACandHS",12539
"5084",2009,1,11,"ACandHS",5887
"5085",2009,1,12,"ACandHS",12147
"5086",2009,1,13,"ACandHS",16194
"5087",2009,1,14,"ACandHS",10318
"5088",2009,1,15,"ACandHS",9561
"5089",2009,1,16,"ACandHS",15220
"5090",2009,1,17,"ACandHS",15322
"5091",2009,1,18,"ACandHS",12727
"5092",2009,1,19,"ACandHS",10279
"5093",2009,1,20,"ACandHS",13727
"5094",2009,1,21,"ACandHS",9830
"5095",2009,1,22,"ACandHS",8246
"5096",2009,1,23,"ACandHS",12146
"5097",2009,1,24,"ACandHS",8322
"5098",2009,1,25,"ACandHS",11213
"5099",2009,1,26,"ACandHS",9821
"5100",2009,1,27,"ACandHS",6608
"5101",2009,1,28,"ACandHS",14285
"5102",2009,1,29,"ACandHS",8996
"5103",2009,1,30,"ACandHS",12147
"5104",2009,1,31,"ACandHS",15309
"5105",2009,2,1,"ACandHS",7494
"5106",2009,2,2,"ACandHS",10915
"5107",2009,2,3,"ACandHS",14984
"5108",2009,2,4,"ACandHS",15960
"5109",2009,2,5,"ACandHS",12987
"5110",2009,2,6,"ACandHS",11716
"5111",2009,2,7,"ACandHS",17873
"5112",2009,2,8,"ACandHS",15174
"5113",2009,2,9,"ACandHS",9375
"5114",2009,2,10,"ACandHS",12339
"5115",2009,2,11,"ACandHS",12195
"5116",2009,2,12,"ACandHS",17724
"5117",2009,2,13,"ACandHS",11554
"5118",2009,2,14,"ACandHS",18543
"5119",2009,2,15,"ACandHS",5234
"5120",2009,2,16,"ACandHS",7037
"5121",2009,2,17,"ACandHS",3925
"5122",2009,2,18,"ACandHS",5471
"5123",2009,2,19,"ACandHS",1796
"5124",2009,2,20,"ACandHS",8768
"5125",2009,2,21,"ACandHS",3983
"5126",2009,2,22,"ACandHS",7133
"5127",2009,2,23,"ACandHS",12471
"5128",2009,2,24,"ACandHS",14512
"5129",2009,2,25,"ACandHS",7359
"5130",2009,2,26,"ACandHS",6841
"5131",2009,2,27,"ACandHS",14831
"5132",2009,2,28,"ACandHS",8006
"5133",2009,3,1,"ACandHS",8852
"5134",2009,3,2,"ACandHS",6684
"5135",2009,3,3,"ACandHS",13024
"5136",2009,3,4,"ACandHS",8393
"5137",2009,3,5,"ACandHS",9094
"5138",2009,3,6,"ACandHS",12056
"5139",2009,3,7,"ACandHS",12113
"5140",2009,3,8,"ACandHS",12691
"5141",2009,3,9,"ACandHS",10336
"5142",2009,3,10,"ACandHS",11610
"5143",2009,3,11,"ACandHS",10737
"5144",2009,3,12,"ACandHS",13655
"5145",2009,3,13,"ACandHS",10466
"5146",2009,3,14,"ACandHS",18036
"5147",2009,3,15,"ACandHS",8353
"5148",2009,3,16,"ACandHS",9291
"5149",2009,3,17,"ACandHS",12320
"5150",2009,3,18,"ACandHS",12101
"5151",2009,3,19,"ACandHS",9458
"5152",2009,3,20,"ACandHS",10618
"5153",2009,3,21,"ACandHS",10266
"5154",2009,3,22,"ACandHS",9015
"5155",2009,3,23,"ACandHS",5999
"5156",2009,3,24,"ACandHS",10149
"5157",2009,3,25,"ACandHS",10287
"5158",2009,3,26,"ACandHS",8596
"5159",2009,3,27,"ACandHS",9947
"5160",2009,3,28,"ACandHS",12225
"5161",2009,3,29,"ACandHS",9502
"5162",2009,3,30,"ACandHS",9901
"5163",2009,3,31,"ACandHS",12958
"5164",2009,4,1,"ACandHS",7309
"5165",2009,4,2,"ACandHS",13500
"5166",2009,4,3,"ACandHS",8556
"5167",2009,4,4,"ACandHS",16251
"5168",2009,4,5,"ACandHS",6503
"5169",2009,4,6,"ACandHS",10141
"5170",2009,4,7,"ACandHS",9121
"5171",2009,4,8,"ACandHS",7968
"5172",2009,4,9,"ACandHS",13482
"5173",2009,4,10,"ACandHS",13828
"5174",2009,4,11,"ACandHS",18233
"5175",2009,4,12,"ACandHS",12470
"5176",2009,4,13,"ACandHS",6209
"5177",2009,4,14,"ACandHS",9478
"5178",2009,4,15,"ACandHS",5278
"5179",2009,4,16,"ACandHS",9809
"5180",2009,4,17,"ACandHS",7655
"5181",2009,4,18,"ACandHS",10699
"5182",2009,4,19,"ACandHS",8088
"5183",2009,4,20,"ACandHS",10476
"5184",2009,4,21,"ACandHS",7380
